N_Day,Day,Session,File name,Date/Time Start,Duration of Video,Activity,Event/behavior,Focus,Visitors?,Music?,Start,End,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:04:16,0:04:16,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,YES/NO (stops just as he cries),0:04:30,0:04:31,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:04:50,0:04:52,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:04:53,0:04:54,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:04:56,0:04:56,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:04:59,0:05:01,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:05:10,0:05:11,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:05:21,0:05:21,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:05:42,0:05:41,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,S,BEHAVIOR,,NO,NO,0:05:45,0:05:52,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:05:58,0:06:04,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:06:04,0:06:04,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb_JB,BEHAVIOR,,NO,YES,0:06:12,0:06:14,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,U,MUSIC,,NO,YES,0:06:12,0:06:26,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:06:45,0:06:45,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb_JB,BEHAVIOR,,NO,NO,0:07:05,0:07:36,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,U,MUSIC,,NO,YES,0:07:06,0:07:43,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,YES,0:07:36,0:07:36,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb,BEHAVIOR,,NO,YES,0:07:36,0:07:37,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,YES,0:07:37,0:07:42,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:07:43,0:08:01,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:07:51,0:07:51,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:08:00,0:08:00,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:08:02,0:08:03,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:08:05,0:08:57,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:08:59,0:09:07,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:11:15,0:11:16,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:11:45,0:11:45,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:11:54,0:12:38,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:11:58,0:11:58,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:11:59,0:12:06,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:12:07,0:12:07,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:12:25,0:12:34,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:12:40,0:12:41,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:12:46,0:13:39,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:13:03,0:13:04,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:13:17,0:13:17,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:13:39,0:13:39,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:13:40,0:14:00,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:13:47,0:13:48,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:14:00,0:14:03,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:14:03,0:17:51,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:14:06,0:14:06,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:14:21,0:14:22,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:16:10,0:16:10,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,NB,BEHAVIOR,,NO,NO,0:17:16,0:17:18,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:17:32,0:17:32,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:17:55,0:19:52,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:19:02,0:19:02,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:19:10,0:19:11,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:19:27,0:19:27,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:19:27,0:19:28,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,S,BEHAVIOR,,NO,NO,0:19:52,0:19:55,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:19:57,0:23:26,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:19:58,0:19:59,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:19:59,0:19:59,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:20:41,0:20:41,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:24:08,0:24:08,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,N,EVENT,,NO,NO,0:26:29,0:26:29,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:26:42,0:26:43,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:26:43,0:26:43,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:27:16,0:27:16,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,P,BEHAVIOR,,NO,NO,0:28:45,0:28:46,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb,BEHAVIOR,,NO,NO,0:28:56,0:28:56,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:28:56,0:28:57,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:28:58,0:29:02,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,N,EVENT,,NO,NO,0:28:58,0:29:25,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:29:02,0:29:12,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:29:14,0:32:23,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:29:32,0:29:32,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:29:32,0:29:32,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb,BEHAVIOR,,NO,NO,0:29:45,0:29:48,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:30:06,0:30:06,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:30:07,0:30:07,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:31:13,0:31:13,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:31:13,0:31:13,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,V,EVENT,,NO,NO,0:32:04,0:32:04,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,FP,BEHAVIOR,,NO,NO,0:32:04,0:32:04,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:32:23,0:32:27,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:32:35,0:32:36,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:32:50,0:33:50,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,B,EVENT,,NO,NO,0:33:50,0:33:51,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb,BEHAVIOR,,NO,NO,0:34:11,0:34:14,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:34:14,0:35:07,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,M,EVENT,,NO,NO,0:35:07,0:35:08,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Nb,BEHAVIOR,,NO,NO,0:35:08,0:35:10,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,L,BEHAVIOR,,NO,NO,0:35:11,0:35:45,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:00:00,0:00:10,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:00:20,0:00:25,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:00:46,0:00:54,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_JB,,,,,0:01:50,0:02:00,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:03:17,0:03:18,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:03:31,0:03:39,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_JB,,,,YES,0:05:59,0:06:15,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_JB,,,,YES,0:07:04,0:07:11,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,YES,0:07:31,0:08:09,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:08:17,0:08:28,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:08:47,0:09:04,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Exp_left,,,,,0:03:18,0:07:31,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:09:12,0:09:15,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:09:45,0:09:58,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:10:05,0:10:14,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:10:49,0:10:55,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:11:15,0:11:28,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Exp_left,,,,,0:11:45,0:20:45,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:20:45,0:21:31,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:21:46,0:22:20,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:23:20,0:23:47,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,Exp_left,,,,,0:23:32,0:32:15,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,VA_B,,,,,0:25:48,0:26:23,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_V,,,,,0:25:53,0:26:23,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:32:15,0:33:08,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:33:18,0:33:31,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:33:35,0:24:10,,,,,,,,,,,,,,,,
3,4/11/19,1,D3_SJB_output_good.mov,7:30:00 AM,0:35:45,BA_E,,,,,0:34:36,0:35:45,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:00:27,0:00:33,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:00:38,0:01:41,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,V,EVENT,,YES,NO,0:00:40,0:00:40,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,S,BEHAVIOR,,YES,NO,0:01:12,0:01:35,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,NO,0:01:36,0:01:38,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,U,MUSIC,,YES,YES,0:01:37,0:01:56,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,P,BEHAVIOR,,YES,YES,0:01:49,0:02:01,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:02:01,0:02:02,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,NO,0:02:01,0:02:03,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,U,MUSIC,,YES,YES,0:02:03,0:02:21,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:02:04,0:02:36,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,P,BEHAVIOR,,YES,YES,0:02:13,0:02:34,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:02:38,0:02:45,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,P,BEHAVIOR,,YES,NO,0:02:39,0:02:45,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,NO,0:02:46,0:02:47,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,V,EVENT,,YES,NO,0:02:46,0:02:47,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,U,MUSIC,,YES,YES,0:02:47,0:03:13,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,H,EVENT,,YES,YES,0:02:49,0:02:50,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,V,EVENT,,YES,YES,0:02:53,0:02:53,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,H,EVENT,,YES,YES,0:02:58,0:02:59,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,V,EVENT,,YES,YES,0:03:00,0:03:01,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,YES,0:03:00,0:03:01,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:03:05,0:03:18,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,NO,0:03:21,0:03:23,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,E,BEHAVIOR,,YES,NO,0:03:28,0:05:39,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,NO,0:05:39,0:05:45,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,E,BEHAVIOR,,YES,NO,0:05:45,0:07:25,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:07:25,0:07:32,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,E,BEHAVIOR,,YES,NO,0:07:32,0:07:43,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:07:43,0:07:59,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,NO,0:07:46,0:07:47,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,NO,0:07:48,0:07:49,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,U,MUSIC,,YES,YES,0:07:47,0:08:02,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,E,BEHAVIOR,,YES,YES,0:07:59,0:08:42,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:08:02,0:08:06,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:08:12,0:08:22,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,NO,0:08:42,0:08:48,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:08:48,0:08:50,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,NO,0:08:50,0:08:51,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,U,MUSIC,,YES,YES,0:08:52,0:09:30,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:08:54,0:08:56,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,YES,0:08:56,0:08:58,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,YES,0:09:04,0:09:06,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,YES,0:09:11,0:09:12,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,B,EVENT,,YES,YES,0:09:12,0:09:13,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,YES,0:09:17,0:09:20,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,I,BEHAVIOR,,YES,YES,0:09:20,0:09:21,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,YES,0:09:21,0:09:24,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,I,BEHAVIOR,,YES,YES,0:09:23,0:09:27,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:09:27,0:09:32,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,H,EVENT,,YES,NO,0:09:32,0:09:33,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,U,MUSIC,,YES,YES,0:09:33,0:10:03,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:09:33,0:09:34,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:09:35,0:09:37,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,H,EVENT,,YES,YES,0:09:37,0:09:39,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:09:38,0:09:48,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,H,EVENT,,YES,YES,0:09:48,0:09:49,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,YES,0:09:49,0:10:04,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,I,BEHAVIOR,,YES,NO,0:10:05,0:10:10,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,L,BEHAVIOR,,YES,NO,0:10:10,0:10:31,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,NO,0:10:31,0:10:32,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,I,BEHAVIOR,,YES,NO,0:10:33,0:10:50,,,,,,,,,,,,,,,,
3,4/11/19,2,D3_S2_output.mov,,0:39:08,M,EVENT,,YES,NO,0:10:50,0:10:52,,,,,,,,,,,,,,,,
